time in milliseconds,acceleration_x,acceleration_y,acceleration_z,Roll,Pitch,Yaw
709.0,-7.4011,-6.6663,1.4175,0.1323,2.0249,2.4116
714.0,-8.0333,-7.8818,-0.4307,0.1323,2.0249,2.4116
719.0,-8.0333,-7.8818,-0.4307,0.1323,2.0249,2.4116
724.0,-8.0333,-7.8818,-0.4307,0.1323,2.0249,2.4116
729.0,-8.0333,-7.8818,-0.4307,0.723,1.6902,2.3976
734.0,-8.0333,-7.8818,-0.4307,0.723,1.6902,2.3976
739.0,-8.2153,-7.9104,-0.7909,0.723,1.6902,2.3976
744.0,-8.2153,-7.9104,-0.7909,0.723,1.6902,2.3976
749.0,-8.2153,-7.9104,-0.7909,0.723,1.6902,2.3976
754.0,-8.2153,-7.9104,-0.7909,0.723,1.6902,2.3976
759.0,-8.2153,-7.9104,-0.7909,0.632,0.9975,2.1361
764.0,-8.2153,-7.9104,-0.7909,0.632,0.9975,2.1361
769.0,-7.8896,-9.4691,0.8298,0.632,0.9975,2.1361
774.0,-7.8896,-9.4691,0.8298,0.632,0.9975,2.1361
779.0,-7.8896,-9.4691,0.8298,0.632,0.9975,2.1361
784.0,-7.8896,-9.4691,0.8298,0.632,0.9975,2.1361
789.0,-7.8896,-9.4691,0.8298,0.431,1.6474,1.3053
794.0,-4.5563,-11.9622,2.0383,0.431,1.6474,1.3053
801.0,-4.5563,-11.9622,2.0383,0.431,1.6474,1.3053
804.0,-4.5563,-11.9622,2.0383,0.431,1.6474,1.3053
809.0,-4.5563,-11.9622,2.0383,0.431,1.6474,1.3053
814.0,-4.5563,-11.9622,2.0383,0.431,1.6474,1.3053
819.0,-2.4395,-11.1995,-0.4639,0.4255,2.097,0.3591
824.0,-2.4395,-11.1995,-0.4639,0.4255,2.097,0.3591
829.0,-2.4395,-11.1995,-0.4639,0.4255,2.097,0.3591
834.0,-2.4395,-11.1995,-0.4639,0.4255,2.097,0.3591
839.0,-2.4395,-11.1995,-0.4639,0.4255,2.097,0.3591
844.0,-2.4395,-11.1995,-0.4639,0.4255,2.097,0.3591
849.0,-3.8906,-12.0575,0.4649,0.4255,2.097,0.3591
854.0,-3.8906,-12.0575,0.4649,-0.9386,2.623,-0.5676
859.0,-3.8906,-12.0575,0.4649,-0.9386,2.623,-0.5676
864.0,-3.8906,-12.0575,0.4649,-0.9386,2.623,-0.5676
869.0,-3.8906,-12.0575,0.4649,-0.9386,2.623,-0.5676
874.0,-11.3474,-8.4872,2.2705,-0.9386,2.623,-0.5676
879.0,-11.3474,-8.4872,2.2705,-0.9386,2.623,-0.5676
884.0,-11.3474,-8.4872,2.2705,1.1347,2.2082,-0.3513
889.0,-11.3474,-8.4872,2.2705,1.1347,2.2082,-0.3513
894.0,-11.3474,-8.4872,2.2705,1.1347,2.2082,-0.3513
899.0,-11.3474,-8.4872,2.2705,1.1347,2.2082,-0.3513
904.0,-11.3474,-8.4872,2.2705,1.1347,2.2082,-0.3513
909.0,-12.4633,-10.1317,1.6544,1.1347,2.2082,-0.3513
914.0,-12.4633,-10.1317,1.6544,2.8745,1.5692,0.2925
919.0,-12.4633,-10.1317,1.6544,2.8745,1.5692,0.2925
924.0,-12.4633,-10.1317,1.6544,2.8745,1.5692,0.2925
929.0,-12.4633,-10.1317,1.6544,2.8745,1.5692,0.2925
934.0,3.8057,-8.7684,-0.7246,2.8745,1.5692,0.2925
939.0,3.8057,-8.7684,-0.7246,2.8745,1.5692,0.2925
944.0,3.8057,-8.7684,-0.7246,-1.7791,1.1777,1.3793
949.0,3.8057,-8.7684,-0.7246,-1.7791,1.1777,1.3793
954.0,3.8057,-8.7684,-0.7246,-1.7791,1.1777,1.3793
959.0,3.2118,-7.0667,5.0666,-1.7791,1.1777,1.3793
964.0,3.2118,-7.0667,5.0666,-1.7791,1.1777,1.3793
969.0,3.2118,-7.0667,5.0666,-1.7791,1.1777,1.3793
974.0,3.2118,-7.0667,5.0666,-2.9337,0.4532,1.0372
979.0,3.2118,-7.0667,5.0666,-2.9337,0.4532,1.0372
984.0,3.2118,-7.0667,5.0666,-2.9337,0.4532,1.0372
989.0,-5.1118,-10.8134,0.7303,-2.9337,0.4532,1.0372
994.0,-5.1118,-10.8134,0.7303,-2.9337,0.4532,1.0372
999.0,-5.1118,-10.8134,0.7303,-2.9337,0.4532,1.0372
1004.0,-5.1118,-10.8134,0.7303,-0.1053,-0.3715,-0.3648
1010.0,-5.1118,-10.8134,0.7303,-0.1053,-0.3715,-0.3648
1014.0,1.095,-12.4579,-0.5303,-0.1053,-0.3715,-0.3648
1020.0,1.095,-12.4579,-0.5303,-0.1053,-0.3715,-0.3648
1024.0,1.095,-12.4579,-0.5303,-0.1053,-0.3715,-0.3648
1029.0,1.095,-12.4579,-0.5303,-0.1053,-0.3715,-0.3648
1034.0,1.095,-12.4579,-0.5303,-0.1243,-0.548,-1.5395
1040.0,-3.5697,-9.3547,0.6308,-0.1243,-0.548,-1.5395
1044.0,-3.5697,-9.3547,0.6308,-0.1243,-0.548,-1.5395
1049.0,-3.5697,-9.3547,0.6308,-0.1243,-0.548,-1.5395
1054.0,-3.5697,-9.3547,0.6308,-0.1243,-0.548,-1.5395
1059.0,-3.5697,-9.3547,0.6308,-0.1243,-0.548,-1.5395
1064.0,-3.5697,-9.3547,0.6308,2.1903,-2.0783,-1.1455
1070.0,1.435,-9.0783,-1.625,2.1903,-2.0783,-1.1455
1074.0,1.435,-9.0783,-1.625,2.1903,-2.0783,-1.1455
1079.0,1.435,-9.0783,-1.625,2.1903,-2.0783,-1.1455
1084.0,1.435,-9.0783,-1.625,2.1903,-2.0783,-1.1455
1090.0,1.435,-9.0783,-1.625,2.1903,-2.0783,-1.1455
1094.0,1.0854,-6.5995,-1.4259,4.5397,-2.862,-0.0135
1100.0,1.0854,-6.5995,-1.4259,4.5397,-2.862,-0.0135
1104.0,1.0854,-6.5995,-1.4259,4.5397,-2.862,-0.0135
1109.0,1.0854,-6.5995,-1.4259,4.5397,-2.862,-0.0135
1115.0,1.0854,-6.5995,-1.4259,4.5397,-2.862,-0.0135
1119.0,-3.7852,-8.5253,1.8677,4.5397,-2.862,-0.0135
1124.0,-3.7852,-8.5253,1.8677,6.6998,-2.0532,1.499
1129.0,-3.7852,-8.5253,1.8677,6.6998,-2.0532,1.499
1134.0,-3.7852,-8.5253,1.8677,6.6998,-2.0532,1.499
1139.0,-3.7852,-8.5253,1.8677,6.6998,-2.0532,1.499
1144.0,-10.0735,-12.906,6.4219,6.6998,-2.0532,1.499
1149.0,-10.0735,-12.906,6.4219,6.6998,-2.0532,1.499
1154.0,-10.0735,-12.906,6.4219,7.4249,-0.6592,2.1728
1160.0,-10.0735,-12.906,6.4219,7.4249,-0.6592,2.1728
1164.0,-10.0735,-12.906,6.4219,7.4249,-0.6592,2.1728
1169.0,-10.0735,-12.906,6.4219,7.4249,-0.6592,2.1728
1174.0,0.3718,-2.2999,-0.9757,7.4249,-0.6592,2.1728
1179.0,0.3718,-2.2999,-0.9757,7.4249,-0.6592,2.1728
1184.0,0.3718,-2.2999,-0.9757,7.4249,-0.6592,2.1728
1189.0,0.3718,-2.2999,-0.9757,1.9704,-3.2701,-3.669
1194.0,0.3718,-2.2999,-0.9757,1.9704,-3.2701,-3.669
1199.0,-2.6214,-4.7309,6.6968,1.9704,-3.2701,-3.669
1204.0,-2.6214,-4.7309,6.6968,1.9704,-3.2701,-3.669
1209.0,-2.6214,-4.7309,6.6968,1.9704,-3.2701,-3.669
1214.0,-2.6214,-4.7309,6.6968,1.9704,-3.2701,-3.669
1219.0,-2.6214,-4.7309,6.6968,1.6912,-1.8101,-3.0245
1224.0,-2.6214,-2.5239,5.9528,1.6912,-1.8101,-3.0245
1229.0,-2.5784,-2.5239,5.9528,1.6912,-1.8101,-3.0245
1234.0,-2.5784,-2.5239,5.9528,1.6912,-1.8101,-3.0245
1239.0,-2.5784,-2.5239,5.9528,1.6912,-1.8101,-3.0245
1245.0,-2.5784,-2.5239,5.9528,1.6912,-1.8101,-3.0245
1249.0,-2.5784,-2.5239,5.9528,1.3033,-2.3092,-2.1662
1254.0,-4.5755,-1.1701,7.7868,1.3033,-2.3092,-2.1662
1259.0,-4.5755,-1.1701,7.7868,1.3033,-2.3092,-2.1662
