time in milliseconds,acceleration_x,acceleration_y,acceleration_z,Roll,Pitch,Yaw
1481.0,-6.9366,-5.2219,1.9198,-0.3497,-1.2121,-0.964
1486.0,-6.9366,-5.2219,1.9198,-0.3497,-1.2121,-0.964
1491.0,-4.3983,-4.9359,3.4411,-0.3497,-1.2121,-0.964
1496.0,-4.3983,-4.9359,3.4411,-0.3497,-1.2121,-0.964
1501.0,-4.3983,-4.9359,3.4411,-0.7938,-0.4271,-0.6464
1508.0,-4.3983,-4.9359,3.4411,-0.7938,-0.4271,-0.6464
1511.0,-4.3983,-4.9359,3.4411,-0.7938,-0.4271,-0.6464
1516.0,-3.0525,-3.7871,3.3463,-0.7938,-0.4271,-0.6464
1521.0,-3.0525,-3.7871,3.3463,-0.7938,-0.4271,-0.6464
1526.0,-3.0525,-3.7871,3.3463,-0.7938,-0.4271,-0.6464
1531.0,-3.0525,-3.7871,3.3463,-0.7938,-0.4271,-0.6464
1536.0,-3.0525,-3.7871,3.3463,-0.1084,-0.479,-0.5651
1541.0,-1.5439,-1.7469,2.915,-0.1084,-0.479,-0.5651
1546.0,-1.5439,-1.7469,2.915,-0.1084,-0.479,-0.5651
1551.0,-1.5439,-1.7469,2.915,-0.1084,-0.479,-0.5651
1556.0,-1.5439,-1.7469,2.915,-0.1084,-0.479,-0.5651
1561.0,-1.5439,-1.7469,2.915,-0.1084,-0.479,-0.5651
1566.0,-1.5439,-1.7469,2.915,0.7578,-0.3599,-0.8284
1571.0,-2.0324,-4.0255,4.133,0.7578,-0.3599,-0.8284
1576.0,-2.0324,-4.0255,4.133,0.7578,-0.3599,-0.8284
1582.0,-2.0324,-4.0255,4.133,0.7578,-0.3599,-0.8284
1586.0,-2.0324,-4.0255,4.133,0.7578,-0.3599,-0.8284
1591.0,-2.0324,-4.0255,4.133,0.7578,-0.3599,-0.8284
1596.0,-4.2642,-6.1038,2.7681,0.7578,-0.3599,-0.8284
1601.0,-4.2642,-6.1038,2.7681,1.2929,-1.0673,-0.1381
1606.0,-4.2642,-6.1038,2.7681,1.2929,-1.0673,-0.1381
1611.0,-4.2642,-6.1038,2.7681,1.2929,-1.0673,-0.1381
1616.0,-4.2642,-6.1038,2.7681,1.2929,-1.0673,-0.1381
1622.0,-4.2642,-6.1038,2.7681,1.2929,-1.0673,-0.1381
1626.0,-8.1769,-6.4565,6.2466,1.2929,-1.0673,-0.1381
1631.0,-8.1769,-6.4565,6.2466,1.1518,1.0823,0.2449
1636.0,-8.1769,-6.4565,6.2466,1.1518,1.0823,0.2449
1641.0,-8.1769,-6.4565,6.2466,1.1518,1.0823,0.2449
1646.0,-8.1769,-6.4565,6.2466,1.1518,1.0823,0.2449
1651.0,-7.7124,-8.5444,-4.0419,1.1518,1.0823,0.2449
1656.0,-7.7124,-8.5444,-4.0419,1.1518,1.0823,0.2449
1662.0,-7.7124,-8.5444,-4.0419,0.7877,1.532,-1.5438
1666.0,-7.7124,-8.5444,-4.0419,0.7877,1.532,-1.5438
1671.0,-7.7124,-8.5444,-4.0419,0.7877,1.532,-1.5438
1676.0,-7.7124,-8.5444,-4.0419,0.7877,1.532,-1.5438
1681.0,-14.3981,-10.2509,1.4222,0.7877,1.532,-1.5438
1686.0,-14.3981,-10.2509,1.4222,0.7877,1.532,-1.5438
1692.0,-14.3981,-10.2509,1.4222,2.0992,0.9388,-1.3287
1696.0,-14.3981,-10.2509,1.4222,2.0992,0.9388,-1.3287
1701.0,-14.3981,-10.2509,1.4222,2.0992,0.9388,-1.3287
1706.0,-13.7133,-9.2975,-2.1178,2.0992,0.9388,-1.3287
1711.0,-13.7133,-9.2975,-2.1178,2.0992,0.9388,-1.3287
1716.0,-13.7133,-9.2975,-2.1178,2.0992,0.9388,-1.3287
1721.0,-13.7133,-9.2975,-2.1178,1.5531,-0.1901,0.3084
1726.0,-13.7133,-9.2975,-2.1178,1.5531,-0.1901,0.3084
1731.0,-13.7133,-9.2975,-2.1178,1.5531,-0.1901,0.3084
1736.0,-9.9059,-7.6244,-0.7103,1.5531,-0.1901,0.3084
1742.0,-9.9059,-7.6244,-0.7103,1.5531,-0.1901,0.3084
1746.0,-9.9059,-7.6244,-0.7103,1.5531,-0.1901,0.3084
1751.0,-9.9059,-7.6244,-0.7103,1.5531,-0.1901,0.3084
1756.0,-9.9059,-7.6244,-0.7103,-0.4548,-1.1272,0.8918
1761.0,-6.9653,-9.2356,2.5075,-0.4548,-1.1272,0.8918
1766.0,-6.9653,-9.2356,2.5075,-0.4548,-1.1272,0.8918
1771.0,-6.9653,-9.2356,2.5075,-0.4548,-1.1272,0.8918
1776.0,-6.9653,-9.2356,2.5075,-0.4548,-1.1272,0.8918
1781.0,-6.9653,-9.2356,2.5075,-0.4548,-1.1272,0.8918
1786.0,-3.4883,-10.3462,0.6877,-1.1903,0.1581,0.1068
1792.0,-3.4883,-10.3462,0.6877,-1.1903,0.1581,0.1068
1797.0,-3.4883,-10.3462,0.6877,-1.1903,0.1581,0.1068
1801.0,-3.4883,-10.3462,0.6877,-1.1903,0.1581,0.1068
1806.0,-3.4883,-10.3462,0.6877,-1.1903,0.1581,0.1068
1811.0,-3.359,-8.0153,-0.4023,-0.9924,1.2338,0.1068
1816.0,-3.359,-8.0153,-0.4023,-0.9924,1.2338,-0.8675
1822.0,-3.359,-8.0153,-0.4023,-0.9924,1.2338,-0.8675
1826.0,-3.359,-8.0153,-0.4023,-0.9924,1.2338,-0.8675
1831.0,-3.359,-8.0153,-0.4023,-0.9924,1.2338,-0.8675
1836.0,-3.359,-8.0153,-0.4023,-0.9924,1.2338,-0.8675
1841.0,-3.8858,-3.8681,-1.6345,-0.9924,1.2338,-0.8675
1846.0,-3.8858,-3.8681,-1.6345,-0.7505,-0.2414,-0.6458
1851.0,-3.8858,-3.8681,-1.6345,-0.7505,-0.2414,-0.6458
