time in milliseconds,acceleration_x,acceleration_y,acceleration_z,Roll,Pitch,Yaw
918.0,0.024,-11.7808,2.9752,0.3442,3.4681,1.0166
923.0,0.024,-11.7808,2.9752,0.3442,3.4681,1.0166
929.0,0.024,-11.7808,2.9752,0.3313,3.0766,0.3905
933.0,0.024,-11.7808,2.9752,0.3313,3.0766,0.3905
938.0,-6.1109,-11.8285,-0.7876,0.3313,3.0766,0.3905
943.0,-6.1109,-11.8285,-0.7876,0.3313,3.0766,0.3905
948.0,-6.1109,-11.8285,-0.7876,0.3313,3.0766,0.3905
953.0,-6.1109,-11.8285,-0.7876,0.3313,3.0766,0.3905
958.0,-6.1109,-11.8285,-0.7876,2.0558,2.0631,0.9109
963.0,-6.1109,-11.8285,-0.7876,2.0558,2.0631,0.9109
968.0,-14.3436,-8.2677,-4.6168,2.0558,2.0631,0.9109
973.0,-14.3436,-8.2677,-4.6168,2.0558,2.0631,0.9109
978.0,-14.3436,-8.2677,-4.6168,2.0558,2.0631,0.9109
983.0,-14.3436,-8.2677,-4.6168,2.0558,2.0631,0.9109
988.0,-14.3436,-8.2677,-4.6168,1.9691,-0.4585,1.3172
993.0,-1.6043,-6.6517,0.1839,1.9691,-0.4585,1.3172
998.0,-1.6043,-6.6517,0.1839,1.9691,-0.4585,1.3172
1004.0,-1.6043,-6.6517,0.1839,1.9691,-0.4585,1.3172
1008.0,-1.6043,-6.6517,0.1839,1.9691,-0.4585,1.3172
1013.0,-1.6043,-6.6517,0.1839,1.9691,-0.4585,1.3172
1018.0,-1.6043,-6.6517,0.1839,1.9691,-0.4585,1.3172
1023.0,-10.7517,-10.1601,-0.8445,1.7449,0.4284,0.9207
1029.0,-10.7517,-10.1601,-0.8445,1.7449,0.4284,0.9207
1033.0,-10.7517,-10.1601,-0.8445,1.7449,0.4284,0.9207
1038.0,-10.7517,-10.1601,-0.8445,1.7449,0.4284,0.9207
1043.0,-10.7517,-10.1601,-0.8445,1.7449,0.4284,0.9207
1048.0,-6.1014,-16.3665,3.3069,1.7449,0.4284,0.9207
